veh.pt_type.ConventionalVehicle.fc.history.i,veh.pt_type.ConventionalVehicle.fc.history.pwr_out_max_watts,veh.pt_type.ConventionalVehicle.fc.history.pwr_prop_max_watts,veh.pt_type.ConventionalVehicle.fc.history.eff,veh.pt_type.ConventionalVehicle.fc.history.pwr_propulsion_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_propulsion_joules,veh.pt_type.ConventionalVehicle.fc.history.pwr_aux_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_aux_joules,veh.pt_type.ConventionalVehicle.fc.history.pwr_fuel_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_fuel_joules,veh.pt_type.ConventionalVehicle.fc.history.pwr_loss_watts,veh.pt_type.ConventionalVehicle.fc.history.energy_loss_joules,veh.pt_type.ConventionalVehicle.fc.history.fc_on,veh.pt_type.ConventionalVehicle.fc.history.time_on_seconds,veh.pt_type.ConventionalVehicle.transmission.history.i,veh.pt_type.ConventionalVehicle.transmission.history.eff,veh.pt_type.ConventionalVehicle.transmission.history.pwr_out_watts,veh.pt_type.ConventionalVehicle.transmission.history.pwr_in_watts,veh.pt_type.ConventionalVehicle.transmission.history.pwr_loss_watts,veh.pt_type.ConventionalVehicle.transmission.history.energy_out_joules,veh.pt_type.ConventionalVehicle.transmission.history.energy_loss_joules,veh.history.i,veh.history.pwr_prop_fwd_max_watts,veh.history.pwr_prop_bwd_max_watts,veh.history.pwr_tractive_watts,veh.history.pwr_tractive_for_cyc_watts,veh.history.energy_tractive_joules,veh.history.pwr_aux_watts,veh.history.energy_aux_joules,veh.history.pwr_drag_watts,veh.history.energy_drag_joules,veh.history.pwr_accel_watts,veh.history.energy_accel_joules,veh.history.pwr_ascent_watts,veh.history.energy_ascent_joules,veh.history.pwr_rr_watts,veh.history.energy_rr_joules,veh.history.pwr_whl_inertia_watts,veh.history.energy_whl_inertia_joules,veh.history.pwr_brake_watts,veh.history.energy_brake_joules,veh.history.cyc_met,veh.history.cyc_met_overall,veh.history.speed_ach_meters_per_second,veh.history.dist_meters,veh.history.grade_curr,veh.history.air_density_kilograms_per_cubic_meter,veh.history.mass_kilograms,cyc.time_seconds,cyc.speed_meters_per_second,cyc.dist_meters,cyc.grade,cyc.elev_meters,cyc.pwr_max_chrg_watts
1110,26144.964757553178,25444.964757553178,0.30500000000000005,9811.924071269486,5301933.244467343,700.0,777000.0,34465.32482383437,22679533.82951154,24653.400752564885,17377600.585044328,true,1110.0,1110,0.875,8585.4335623608,9811.924071269486,1226.490508908686,0.0,0.0,1110,25444.964757553178,0.0,8585.4335623608,8585.4335623608,2467057.1852443437,700.0,777000.0,158.3979235759234,1242753.2890787649,7516.951422592578,42062.06699533049,0.0,0.0,768.9908460666252,1181452.3230988146,141.09337012567445,789.5060714355739,-8585.4335623608,-4639191.588908928,true,true,7.152756046,10477.714694370956,0.0,1.2,1644.2724500334996,1110.0,7.152756046,10477.714694370956,0.0,121.92,0.0
1111,32261.92407126949,31561.92407126949,0.335,14934.682655815286,5316867.927123158,700.0,777700.0,46670.694494971,22726204.52400651,31736.011839155715,17409336.596883483,true,1111.0,1111,0.875,13067.847323838376,14934.682655815286,1866.8353319769103,0.0,0.0,1111,31561.92407126949,0.0,13067.847323838376,13067.847323838376,2480125.032568182,700.0,777700.0,221.3671139672834,1242974.656192732,11765.877411749612,53827.944407080104,0.0,0.0,859.7569786952922,1182312.0800775099,220.84581942618684,1010.3518908617607,-13067.847323838376,-4652259.436232767,true,true,8.091555277,10485.806249647956,0.0,1.2,1644.2724500334996,1111.0,8.091555277,10485.806249647956,0.0,121.92,0.0
1112,37384.68265581528,36684.68265581528,0.33999999999999997,15299.037266849386,5332166.964390008,700.0,778400.0,47055.99196132173,22773260.51596783,31756.95469447234,17441093.551577955,true,1112.0,1112,0.875,13386.657608493213,15299.037266849386,1912.3796583561725,0.0,0.0,1112,36684.68265581528,0.0,13386.657608493213,13386.657608493213,2493511.690176675,700.0,778400.0,308.7627449026397,1243283.4189376347,11894.035280474556,65721.97968755466,0.0,0.0,960.6082372217212,1183272.6883147317,223.2513458942948,1233.6032367560556,-13386.657608493213,-4665646.09384126,true,true,8.940945058,10494.747194705957,0.0,1.2,1644.2724500334996,1112.0,8.940945058,10494.747194705957,0.0,121.92,0.0
1113,37749.03726684939,37049.03726684939,0.29250000000000004,9464.506224017283,5341631.470614025,700.0,779100.0,34750.44862911891,22808010.96459695,25285.942405101625,17466379.493983056,true,1113.0,1113,0.875,8281.442946015122,9464.506224017283,1183.0632780021606,0.0,0.0,1113,37049.03726684939,0.0,8281.442946015122,8281.442946015122,2501793.13312269,700.0,779100.0,384.7702950303608,1243668.189232665,6736.502919517991,72458.48260707266,0.0,0.0,1033.7253996703016,1184306.413714402,126.44433179646937,1360.047568552525,-8281.442946015122,-4673927.536787275,true,true,9.387992311,10504.135187016956,0.0,1.2,1644.2724500334996,1113.0,9.387992311,10504.135187016956,0.0,121.92,0.0
1114,31914.506224017285,31214.506224017285,0.196,3310.053759214091,5344941.52437324,700.0,779800.0,20459.457955173933,22828470.422552124,17149.404195959843,17483528.898179017,true,1114.0,1114,0.875,2896.2970393123296,3310.053759214091,413.75671990176124,0.0,0.0,1114,31214.506224017285,0.0,2896.2970393123296,2896.2970393123296,2504689.4301620023,700.0,779800.0,419.5534716080467,1244087.7427042732,1386.733762383714,73845.21636945636,0.0,0.0,1063.980777194391,1185370.3944915964,26.029028126177998,1386.076596678703,-2896.2970393123296,-4676823.833826588,true,true,9.477401761,10513.612588777956,0.0,1.2,1644.2724500334996,1114.0,9.477401761,10513.612588777956,0.0,121.92,0.0
1115,25760.05375921409,25060.05375921409,0.1816,2527.4431505950183,5347468.967523835,700.0,780500.0,17772.26404512675,22846242.68659725,15244.820894531733,17498773.71907355,true,1115.0,1115,0.875,2211.512756770641,2527.4431505950183,315.93039382437746,0.0,0.0,1115,25060.05375921409,0.0,2211.512756770641,2211.512756770641,2506900.942918773,700.0,780500.0,428.56505532117353,1244516.3077595944,698.2960452614277,74543.51241471778,0.0,0.0,1071.544621589513,1186441.939113186,13.107034598526546,1399.1836312772296,-2211.512756770641,-4679035.346583358,true,true,9.522106487,10523.134695264956,0.0,1.2,1644.2724500334996,1115.0,9.522106487,10523.134695264956,0.0,121.92,0.0
1116,24977.44315059502,24277.44315059502,0.1816,2543.9793485395994,5350012.946872374,700.0,781200.0,17863.322403852417,22864106.009001102,15319.343055312816,17514093.06212886,true,1116.0,1116,0.875,2225.9819299721494,2543.9793485395994,317.99741856745004,0.0,0.0,1116,24277.44315059502,0.0,2225.9819299721494,2225.9819299721494,2509126.924848745,700.0,781200.0,434.64390234698027,1244950.9516619414,701.5821286197132,75245.0945433375,0.0,0.0,1076.587184538394,1187518.5262977243,13.168714467062118,1412.3523457442916,-2225.9819299721494,-4681261.32851333,true,true,9.566811212,10532.701506476957,0.0,1.2,1644.2724500334996,1116.0,9.566811212,10532.701506476957,0.0,121.92,0.0
1117,24993.9793485396,24293.9793485396,0.20800000000000002,4226.2686075231,5354239.215479897,700.0,781900.0,23683.983690014902,22887789.99269112,19457.715082491803,17533550.777211353,true,1117.0,1117,0.875,3697.985031582713,4226.2686075231,528.2835759403874,0.0,0.0,1117,24293.9793485396,0.0,3697.985031582713,3697.985031582713,2512824.909880328,700.0,781900.0,446.97350107553376,1245397.925163017,2124.4629954606085,77369.55753879811,0.0,0.0,1086.6723103797572,1188605.1986081041,39.87622466681347,1452.228570411105,-3697.985031582713,-4684959.313544912,true,true,9.700925388,10542.402431864957,0.0,1.2,1644.2724500334996,1117.0,9.700925388,10542.402431864957,0.0,121.92,0.0
1118,26676.2686075231,25976.2686075231,0.29250000000000004,8588.979810298788,5362828.195290196,700.0,782600.0,31757.195932645423,22919547.188623764,23168.216122346636,17556718.9933337,true,1118.0,1118,0.875,7515.357334011439,8588.979810298788,1073.622476287349,0.0,0.0,1118,25976.2686075231,0.0,7515.357334011439,7515.357334011439,2520340.267214339,700.0,782600.0,482.07740239465204,1245880.0025654116,5809.822999128513,83179.38053792663,0.0,0.0,1114.4064064576055,1189719.6050145617,109.0505260306675,1561.2790964417725,-7515.357334011439,-4692474.6708789235,true,true,10.05856319,10552.460995054957,0.0,1.2,1644.2724500334996,1118.0,10.05856319,10552.460995054957,0.0,121.92,0.0
1119,31038.979810298788,30338.979810298788,0.25,6264.181578095561,5369092.376868292,700.0,783300.0,27856.726312382245,22947403.914936148,21592.544734286683,17578311.53806799,true,1119.0,1119,0.875,5481.158880833616,6264.181578095561,783.0226972619448,0.0,0.0,1119,30338.979810298788,0.0,5481.158880833616,5481.158880833616,2525821.4260951728,700.0,783300.0,525.8769753087038,1246405.8795407203,3737.9376546560616,86917.3181925827,0.0,0.0,1147.1830656535303,1190866.7880802152,70.16118521532044,1631.440281657093,-5481.158880833616,-4697955.829759757,true,true,10.28208682,10562.743081874956,0.0,1.2,1644.2724500334996,1119.0,10.28208682,10562.743081874956,0.0,121.92,0.0
1120,28714.181578095562,28014.181578095562,0.29250000000000004,9164.862307573789,5378257.239175865,700.0,784000.0,33726.02498315825,22981129.939919304,24561.16267558446,17602872.700743575,true,1120.0,1120,0.875,8019.254519127065,9164.862307573789,1145.607788446724,0.0,0.0,1120,28014.181578095562,0.0,8019.254519127065,8019.254519127065,2533840.6806142996,700.0,784000.0,572.2522720471983,1246978.1318127674,6151.577260108245,93068.89545269094,0.0,0.0,1179.959724736658,1192046.7478049519,115.46526223496363,1746.9055438920566,-8019.254519127065,-4705975.084278884,true,true,10.63972462,10573.382806494956,0.0,1.2,1644.2724500334996,1120.0,10.63972462,10573.382806494956,0.0,121.92,0.0
1121,31614.86230757379,30914.86230757379,0.29250000000000004,8578.581276858631,5386835.820452724,700.0,784700.0,31721.645390969676,23012851.585310273,23143.064114111046,17626015.764857687,true,1121.0,1121,0.875,7506.258617251303,8578.581276858631,1072.3226596073282,0.0,0.0,1121,30914.86230757379,0.0,7506.258617251303,7506.258617251303,2541346.939231551,700.0,784700.0,629.0589688568273,1247607.1907816243,5555.1503870819815,98624.04583977292,0.0,0.0,1217.7789467122682,1193264.5267516642,104.2703146002258,1851.1758584922825,-7506.258617251303,-4713481.3428961355,true,true,10.9526577,10584.335464194955,0.0,1.2,1644.2724500334996,1121.0,10.9526577,10584.335464194955,0.0,121.92,0.0
1122,31028.581276858633,30328.581276858633,0.265,6934.892315015198,5393770.712767739,700.0,785400.0,28810.914396283762,23041662.499706555,21876.022081268566,17647891.786938954,true,1122.0,1122,0.875,6068.030775638298,6934.892315015198,866.8615393768996,0.0,0.0,1122,30328.581276858633,0.0,6068.030775638298,6068.030775638298,2547414.970007189,700.0,785400.0,677.1198774048249,1248284.310659029,4066.547376089585,102690.59321586251,0.0,0.0,1248.0343240671623,1194512.5610757314,76.32919807672575,1927.5050565690083,-6068.030775638298,-4719549.373671774,true,true,11.17618132,10595.511645514955,0.0,1.2,1644.2724500334996,1122.0,11.17618132,10595.511645514955,0.0,121.92,0.0
1123,29384.892315015197,28684.892315015197,0.16,1276.0189260677507,5395046.731693807,700.0,786100.0,12350.118287923442,23054012.61799448,11074.099361855691,17658965.88630081,true,1123.0,1123,0.875,1116.5165603092819,1276.0189260677507,159.50236575846884,0.0,0.0,1123,28684.892315015197,0.0,1116.5165603092819,1116.5165603092819,2548531.486567498,700.0,786100.0,693.6679086095177,1248977.9785676387,-819.8815995946654,101870.71161626784,0.0,0.0,1258.1194498521265,1195770.6805255834,-15.389198557696954,1912.1158580113113,-1116.5165603092819,-4720665.890232083,true,true,11.1314766,10606.643122114954,0.0,1.2,1644.2724500334996,1123.0,11.1314766,10606.643122114954,0.0,121.92,0.0
1124,23726.01892606775,23026.01892606775,0.16,1264.5877471913693,5396311.319440998,700.0,786800.0,12278.673419946059,23066291.291414425,11014.085672754689,17669979.971973564,true,1124.0,1124,0.875,1106.514278792448,1264.5877471913693,158.07346839892125,0.0,0.0,1124,23026.01892606775,0.0,1106.514278792448,1106.514278792448,2549638.0008462905,700.0,786800.0,685.3605973496816,1249663.3391649884,-816.5956836847073,101054.11593258314,0.0,0.0,1253.0768869596443,1197023.757412543,-15.327521832170431,1896.7883361791407,-1106.514278792448,-4721772.404510876,true,true,11.08677187,10617.729893984953,0.0,1.2,1644.2724500334996,1124.0,11.08677187,10617.729893984953,0.0,121.92,0.0
1125,23714.58774719137,23014.58774719137,0.20800000000000002,4128.340667023402,5400439.660108021,700.0,787500.0,23213.176283766352,23089504.46769819,19084.835616742952,17689064.807590306,true,1125.0,1125,0.875,3612.2980836454763,4128.340667023402,516.0425833779254,0.0,0.0,1125,23014.58774719137,0.0,3612.2980836454763,3612.2980836454763,2553250.298929936,700.0,787500.0,689.5059118523436,1250352.8450768406,1636.4772832793726,102690.59321586251,0.0,0.0,1255.5981681238927,1198279.355580667,30.716720389867387,1927.505056569008,-3612.2980836454763,-4725384.702594521,true,true,11.17618132,10628.906075304953,0.0,1.2,1644.2724500334996,1125.0,11.17618132,10628.906075304953,0.0,121.92,0.0
1126,26578.340667023404,25878.340667023404,0.25,6125.73313740911,5406565.393245431,700.0,788200.0,27302.93254963644,23116807.400247827,21177.19941222733,17710242.007002532,true,1126.0,1126,0.875,5360.0164952329715,6125.73313740911,765.7166421761385,0.0,0.0,1126,25878.340667023404,0.0,5360.0164952329715,5360.0164952329715,2558610.3154251687,700.0,788200.0,714.7292818597632,1251067.5743587003,3312.3877538596817,106002.9809697222,0.0,0.0,1270.7258568013397,1199550.0814374683,62.173602712186515,1989.6786592811945,-5360.0164952329715,-4730744.719089755,true,true,11.35500022,10640.261075524953,0.0,1.2,1644.2724500334996,1126.0,11.35500022,10640.261075524953,0.0,121.92,0.0
1127,28575.733137409108,27875.733137409108,0.25,6249.518893816727,5412814.912139247,700.0,788900.0,27798.075575266907,23144605.475823093,21548.55668145018,17731790.563683983,true,1127.0,1127,0.875,5468.329032089636,6249.518893816727,781.1898617270908,0.0,0.0,1127,27875.733137409108,0.0,5468.329032089636,5468.329032089636,2564078.6444572583,700.0,788900.0,749.3071015020143,1251816.8814602024,3364.965336927565,109367.94630664976,0.0,0.0,1290.896108371269,1200840.9775458395,63.16048528878698,2052.8391445699817,-5468.329032089636,-4736213.048121844,true,true,11.53381912,10651.794894644954,0.0,1.2,1644.2724500334996,1127.0,11.53381912,10651.794894644954,0.0,121.92,0.0
1128,28699.518893816727,27999.518893816727,0.20800000000000002,4361.295336073118,5417176.20747532,700.0,789600.0,24333.15065419768,23168938.62647729,19971.855318124562,17751762.41900211,true,1128.0,1128,0.875,3816.133419063978,4361.295336073118,545.1619170091399,0.0,0.0,1128,27999.518893816727,0.0,3816.133419063978,3816.133419063978,2567894.777876322,700.0,789600.0,775.9598410216155,1252592.841301224,1702.1994532317615,111070.14575988152,0.0,0.0,1306.0237976127014,1202147.0013434521,31.950327197900013,2084.789471767882,-3816.133419063978,-4740029.181540908,true,true,11.62322858,10663.418123224954,0.0,1.2,1644.2724500334996,1128.0,11.62322858,10663.418123224954,0.0,121.92,0.0
1129,26811.29533607312,26111.29533607312,0.25,6437.555698757844,5423613.763174078,700.0,790300.0,28550.222795031375,23197488.849272322,22112.66709627353,17773875.08609838,true,1129.0,1129,0.875,5632.861236413113,6437.555698757844,804.6944623447307,0.0,0.0,1129,26111.29533607312,0.0,5632.861236413113,5632.861236413113,2573527.639112735,700.0,790300.0,803.2372258803839,1253396.0785271043,3443.8317144697166,114513.97747435124,0.0,0.0,1321.151486854134,1203468.1528303062,64.64080920887787,2149.4302809767596,-5632.861236413113,-4745662.042777321,true,true,11.80204748,10675.220170704953,0.0,1.2,1644.2724500334996,1129.0,11.80204748,10675.220170704953,0.0,121.92,0.0
1130,28887.555698757846,28187.555698757846,0.20800000000000002,4504.855545471904,5428118.618719551,700.0,791000.0,25023.34396861492,23222512.193240937,20518.48842314302,17794393.574521523,true,1130.0,1130,0.875,3941.748602287916,4504.855545471904,563.1069431839883,0.0,0.0,1130,28187.555698757846,0.0,3941.748602287916,3941.748602287916,2577469.387715023,700.0,791000.0,831.1464903003684,1254227.2250174046,1741.6324508853031,116255.60992523654,0.0,0.0,1336.279175531581,1204804.4320058378,32.690485570663874,2182.1207665474235,-3941.748602287916,-4749603.791379609,true,true,11.89145693,10687.111627634953,0.0,1.2,1644.2724500334996,1130.0,11.89145693,10687.111627634953,0.0,121.92,0.0
1131,26954.855545471903,26254.855545471903,0.23500000000000001,5588.994681444528,5433707.613400996,700.0,791700.0,26761.67949550863,23249273.872736447,21172.6848140641,17815566.25933559,true,1131.0,1131,0.875,4890.370346263962,5588.994681444528,698.624335180566,0.0,0.0,1131,26254.855545471903,0.0,4890.370346263962,4890.370346263962,2582359.758061287,700.0,791700.0,854.8921165506424,1255082.1171339552,2637.0943195244763,118892.70424476101,0.0,0.0,1348.885582480794,1206153.3175883186,49.498327708049914,2231.6190942554736,-4890.370346263962,-4754494.161725873,true,true,12.0255711,10699.137198734954,0.0,1.2,1644.2724500334996,1131.0,12.0255711,10699.137198734954,0.0,121.92,0.0
1132,28038.99468144453,27338.99468144453,0.196,3583.3237403289786,5437290.937141324,700.0,792400.0,21853.69255269887,23271127.565289147,18270.368812369892,17833836.62814796,true,1132.0,1132,0.875,3135.4082727878563,3583.3237403289786,447.9154675411223,0.0,0.0,1132,27338.99468144453,0.0,3135.4082727878563,3135.4082727878563,2585495.166334075,700.0,792400.0,874.2109896093021,1255956.3281235646,885.6037695470659,119778.30801430807,0.0,0.0,1358.9707082657585,1207512.2882965843,16.62280536572958,2248.241899621203,-3135.4082727878563,-4757629.569998661,true,true,12.07027583,10711.207474564953,0.0,1.2,1644.2724500334996,1132.0,12.07027583,10711.207474564953,0.0,121.92,0.0
1133,26033.32374032898,25333.32374032898,0.1816,2560.660287304425,5439851.597428629,700.0,793100.0,17955.177793526567,23289082.743082672,15394.517506222142,17849231.145654183,true,1133.0,1133,0.875,2240.5777513913717,2560.660287304425,320.0825359130531,0.0,0.0,1133,25333.32374032898,0.0,2240.5777513913717,2240.5777513913717,2587735.7440854665,700.0,793100.0,879.0857613973797,1256835.413884962,0.0,119778.30801430807,0.0,0.0,1361.4919899939923,1208873.7802865782,0.0,2248.241899621203,-2240.5777513913717,-4759870.147750053,true,true,12.07027583,10723.277750394953,0.0,1.2,1644.2724500334996,1133.0,12.07027583,10723.277750394953,0.0,121.92,0.0
1134,25010.660287304425,24310.660287304425,0.1816,2560.660287304425,5442412.257715934,700.0,793800.0,17955.177793526567,23307037.920876198,15394.517506222142,17864625.663160406,true,1134.0,1134,0.875,2240.5777513913717,2560.660287304425,320.0825359130531,0.0,0.0,1134,24310.660287304425,0.0,2240.5777513913717,2240.5777513913717,2589976.321836858,700.0,793800.0,879.0857613973797,1257714.4996463594,0.0,119778.30801430807,0.0,0.0,1361.4919899939923,1210235.2722765722,0.0,2248.241899621203,-2240.5777513913717,-4762110.725501444,true,true,12.07027583,10735.348026224952,0.0,1.2,1644.2724500334996,1134.0,12.07027583,10735.348026224952,0.0,121.92,0.0
1135,25010.660287304425,24310.660287304425,0.1648,1521.0915690997317,5443933.3492850335,700.0,794500.0,13477.497385313905,23320515.418261513,11956.405816214174,17876582.068976622,true,1135.0,1135,0.875,1330.9551229622652,1521.0915690997317,190.13644613746646,0.0,0.0,1135,24310.660287304425,0.0,1330.9551229622652,1330.9551229622652,2591307.27695982,700.0,794500.0,874.2109896093021,1258588.7106359687,-885.6037695470659,118892.704244761,0.0,0.0,1358.9707082657585,1211594.2429848379,-16.62280536572958,2231.6190942554736,-1330.9551229622652,-4763441.680624407,true,true,12.0255711,10747.373597324953,0.0,1.2,1644.2724500334996,1135.0,12.0255711,10747.373597324953,0.0,121.92,0.0
1136,23971.09156909973,23271.09156909973,0.16240000000000002,1508.0744327992436,5445441.423717833,700.0,795200.0,13596.517443345094,23334111.935704857,12088.44301054585,17888670.51198717,true,1136.0,1136,0.875,1319.5651286993382,1508.0744327992436,188.50930409990542,0.0,0.0,1136,23271.09156909973,0.0,1319.5651286993382,1319.5651286993382,2592626.8420885196,700.0,795200.0,864.5155776915001,1259453.2262136603,-882.3174728722024,118010.38677188879,0.0,0.0,1353.9281453732763,1212948.171130211,-16.56112149323583,2215.0579727622376,-1319.5651286993382,-4764761.245753106,true,true,11.98086638,10759.354463704953,0.0,1.2,1644.2724500334996,1136.0,11.98086638,10759.354463704953,0.0,121.92,0.0
1137,23958.074432799243,23258.074432799243,0.1816,2526.973411165105,5447968.397128998,700.0,795900.0,17769.677374257186,23351881.613079116,15242.70396309208,17903913.21595026,true,1137.0,1137,0.875,2211.101734769467,2526.973411165105,315.87167639563813,0.0,0.0,1137,23258.074432799243,0.0,2211.101734769467,2211.101734769467,2594837.943823289,700.0,795900.0,859.694870560439,1260312.9210842208,0.0,118010.38677188879,0.0,0.0,1351.4068642090278,1214299.5779944202,0.0,2215.0579727622376,-2211.101734769467,-4766972.347487875,true,true,11.98086638,10771.335330084952,0.0,1.2,1644.2724500334996,1137.0,11.98086638,10771.335330084952,0.0,121.92,0.0
1138,24976.973411165105,24276.973411165105,0.12,0.0,5447968.397128998,700.0,796600.0,5833.333333333334,23357714.946412448,5833.333333333334,17909746.549283594,true,1138.0,1138,0.875,0.0,0.0,0.0,0.0,0.0,1138,24276.973411165105,0.0,-487.36615206911995,-487.36615206911995,2594350.57767122,700.0,796600.0,845.340338213632,1261158.2614224344,-2627.2362189622645,115383.15055292653,0.0,0.0,1343.8430195883116,1215643.4210140086,-49.31329090879901,2165.7446818534386,-0.0,-4766972.347487875,true,true,11.8467522,10783.182082284951,0.0,1.2,1644.2724500334996,1138.0,11.8467522,10783.182082284951,0.0,121.92,0.0
1139,22450.0,21750.0,0.16240000000000002,1456.8241970401407,5449425.221326038,700.0,797300.0,13280.93717389249,23370995.88358634,11824.112976852348,17921570.662260447,true,1139.0,1139,0.875,1274.721172410123,1456.8241970401407,182.10302463001767,0.0,0.0,1139,21750.0,0.0,1274.721172410123,1274.721172410123,2595625.29884363,700.0,797300.0,826.4507580587675,1261984.7121804932,-869.1730785753125,114513.97747435121,0.0,0.0,1333.7578938033469,1216977.1789078119,-16.314400876678945,2149.4302809767596,-1274.721172410123,-4768247.068660285,true,true,11.80204748,10794.984129764951,0.0,1.2,1644.2724500334996,1139.0,11.80204748,10794.984129764951,0.0,121.92,0.0
1140,23906.82419704014,23206.82419704014,0.12,0.0,5449425.221326038,700.0,798000.0,5833.333333333334,23376829.21691967,5833.333333333334,17927403.99559378,true,1140.0,1140,0.875,0.0,0.0,0.0,0.0,0.0,1140,23206.82419704014,0.0,-1384.083810944077,-1384.083810944077,2594241.215032686,700.0,798000.0,803.2372258803839,1262787.9494063735,-3443.8317144697166,111070.14575988149,0.0,0.0,1321.151486854134,1218298.330394666,-64.64080920887787,2084.789471767882,-0.0,-4768247.068660285,true,true,11.62322858,10806.60735834495,0.0,1.2,1644.2724500334996,1140.0,11.62322858,10806.60735834495,0.0,121.92,0.0
